,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Floors,Windows,PreviousSalePrice,IsLuxury,Fireplace_Yes,HouseColor_Green,HouseColor_Red,HouseColor_White,HouseColor_Yellow,Garage_Yes
6804,1331.5,4.459162352,2,355.76,41.94,6.32,0.47,15.92,91.76,1.82,7.18,3.39,6.07,2,43,421953.5409,1,0,0,1,0,0,1
6768,1142.73,3.141566236,3,459.29,14.85,5.13,58.58,10.97,87.7,2.11,6.87,3.8,2.31,1,15,231484.3086,1,0,0,1,0,0,0
4577,1207.99,2.810386292,4,617.54,0.41,9.03,17.12,10.57,97.85,1.95,6.22,8.06,7.16,1,16,639166.3694,1,0,0,1,0,0,1
75,550.0,2.512785685,3,527.12,22.66,6.29,14.44,47.86,96.2,1.25,4.34,2.45,5.1,1,14,159308.6831,0,0,0,1,0,0,1
4478,1910.04,1.797835987,3,498.54,8.05,7.69,70.08,8.91,87.76,2.5,5.51,1.76,6.37,1,19,538517.9078,1,0,0,0,0,0,0
826,652.27,1.815823712,3,631.93,30.51,9.0,53.99,10.93,99.9,1.44,4.06,8.99,7.79,1,15,164529.1517,0,0,1,0,0,0,0
6985,1377.51,3.072442631,4,33.1,71.59,5.7,62.77,0.9,90.89,2.12,3.41,6.89,6.9,1,18,588595.9354,1,0,0,0,1,0,0
6196,1667.3,2.192569263,5,592.47,16.43,10.0,30.15,16.34,93.4,1.66,10.0,7.4,6.75,1,19,649539.8808,1,1,0,0,1,0,0
2194,550.0,1.104789414,3,335.2,16.1,2.52,111.49,49.25,93.08,1.4,0.61,4.7,5.17,1,16,129346.5577,0,0,0,0,0,0,1
4758,550.0,1.039414278,1,466.04,43.48,4.75,57.11,24.94,92.81,2.24,1.13,9.32,8.33,1,2,263072.4407,1,0,1,0,0,0,0
5759,1356.12,1.0,3,573.66,31.77,7.5,4.38,11.09,89.42,1.17,4.71,7.58,3.96,1,19,318302.1394,1,0,1,0,0,0,0
1466,676.08,2.961567051,1,712.62,16.66,4.07,82.09,14.82,99.9,1.58,3.51,7.34,7.01,1,21,76286.35004,0,0,1,0,0,0,0
2665,808.65,1.0,5,624.84,34.01,6.72,21.94,10.78,87.85,1.99,2.73,2.57,4.81,1,13,255977.0197,0,1,1,0,0,0,1
3783,872.78,2.334516372,3,351.0,29.3,6.55,25.18,0.53,85.19,1.69,4.43,7.45,7.03,1,10,220569.3106,1,0,0,1,0,0,0
5128,1758.29,2.053357734,2,244.15,22.51,4.66,35.71,24.88,96.75,1.73,7.31,0.53,2.6,2,21,279371.8426,1,1,0,0,0,0,1
2387,979.48,1.0,3,224.8,23.15,8.73,42.91,20.29,93.25,1.21,4.52,2.72,3.59,1,26,56922.47986,0,1,0,0,0,1,0
4716,1403.77,2.245573102,3,129.39,24.71,6.37,3.47,4.21,87.01,0.75,2.27,3.57,3.81,1,11,281741.1885,1,0,1,0,0,0,1
6499,1140.45,1.009937892,4,1068.53,7.86,5.27,78.47,29.13,94.95,1.42,4.48,10.0,8.17,1,25,232764.3257,1,1,0,0,0,1,0
4516,1133.97,2.366869759,2,498.38,12.98,5.94,16.14,10.42,92.23,1.68,4.88,5.39,4.21,1,9,146352.1329,1,0,0,0,0,1,0
5724,1199.42,2.913503183,4,752.48,63.52,7.38,111.68,0.39,91.47,1.54,9.77,6.47,7.06,1,11,473026.0066,1,1,0,0,0,1,0
945,986.66,3.051819002,2,490.08,46.58,5.94,11.94,8.3,89.88,2.0,3.46,4.78,7.77,1,10,263775.3854,0,0,0,0,0,0,0
2190,550.0,1.007111348,3,364.47,28.31,5.02,91.72,14.36,91.44,1.01,4.15,1.86,5.05,1,11,18504.52608,0,0,0,0,1,0,1
6852,1963.87,1.0,3,607.45,28.65,9.25,78.78,5.02,89.69,1.21,6.26,6.29,6.26,1,7,346261.3087,1,1,0,0,0,0,1
842,550.0,1.0,3,674.23,31.7,6.16,10.67,23.19,86.61,1.43,2.32,6.98,6.52,1,8,145960.6322,0,0,0,0,0,0,0
6207,1349.61,2.476436083,4,565.76,44.57,5.17,23.47,10.41,93.12,2.02,5.93,1.66,4.4,1,20,333621.4196,1,0,0,0,0,1,1
4726,2170.86,4.104887589,6,929.36,0.92,10.0,30.47,1.79,94.86,0.94,8.34,4.56,7.42,1,10,1099354.634,1,0,0,0,0,1,0
470,550.0,2.987709527,2,61.99,19.9,4.08,49.1,44.28,93.29,1.83,0.67,1.18,2.92,1,18,35257.12084,0,0,0,0,1,0,0
4192,1457.02,3.355157356,3,193.61,66.17,6.0,49.06,15.12,91.6,1.88,4.6,4.97,7.2,1,18,323044.9573,1,0,1,0,0,0,0
2872,1001.2,1.087321687,2,463.06,5.63,8.32,38.35,20.58,93.06,1.3,2.74,7.89,7.67,1,-4,18130.86252,0,1,1,0,0,0,1
5973,571.99,2.972086967,4,1014.71,41.72,5.56,6.24,6.36,92.97,1.75,4.06,3.89,6.66,1,16,217908.7738,1,1,1,0,0,0,1
3016,874.34,1.062189133,1,631.09,60.21,5.93,1.85,11.86,87.07,1.47,5.01,3.77,9.65,1,17,22214.85962,0,1,0,0,0,0,0
122,620.25,2.754721278,3,387.32,5.02,8.27,9.51,20.1,92.78,1.8,3.53,8.66,6.06,1,14,228638.1768,0,0,0,1,0,0,0
1592,717.8,1.0,3,524.78,33.84,5.74,78.09,20.54,93.32,1.53,4.75,4.81,5.13,1,17,59680.49372,0,0,0,0,1,0,1
3329,1115.97,1.923727113,5,443.06,20.35,7.28,48.01,28.38,93.12,3.15,4.01,3.06,4.15,1,11,518092.7938,0,1,0,0,1,0,0
225,1360.15,3.029874969,2,301.75,26.9,6.57,21.62,11.47,91.24,1.58,5.4,2.8,4.74,1,15,328402.3993,0,1,0,0,0,1,0
5509,1523.73,4.419368764,3,503.4,1.99,6.48,4.18,16.7,93.71,0.17,7.57,9.6,8.97,1,14,595937.3834,1,0,0,1,0,0,0
2803,820.43,3.946005316,2,573.52,6.66,7.52,29.49,11.73,93.67,1.22,6.67,2.34,5.31,1,21,400560.8235,1,1,0,1,0,0,0
1856,1188.92,3.7371569,1,835.27,23.92,3.12,71.35,22.24,89.93,2.05,3.79,3.47,6.14,1,17,278108.4628,0,0,0,0,1,0,1
4863,1860.12,3.247455309,4,607.87,48.81,5.99,7.94,33.0,87.68,0.64,6.35,10.0,8.32,2,33,700924.5861,1,1,0,0,0,0,1
6785,855.68,3.565346125,4,556.58,14.53,10.0,30.63,2.16,89.7,1.53,4.3,6.51,5.75,1,10,335878.0858,1,1,1,0,0,0,0
2677,1062.47,1.780468613,1,78.23,8.68,4.27,67.35,3.44,97.1,0.3,2.34,2.97,7.05,1,19,95843.97767,0,1,0,0,0,0,0
6445,1314.29,3.455971987,2,614.58,7.08,10.0,37.32,4.14,96.16,1.83,8.71,4.71,7.45,1,18,414714.8725,1,0,0,0,0,0,1
3077,550.0,1.709506186,3,274.94,36.12,6.0,45.06,0.59,97.96,1.33,2.65,4.0,3.69,1,21,149754.6459,0,0,0,0,0,0,0
845,1455.53,1.0,3,629.97,26.49,9.99,63.87,16.17,95.74,1.22,2.07,5.98,2.75,1,2,170605.7671,0,1,0,0,0,0,0
572,1034.69,1.0,1,310.93,34.97,3.51,153.65,8.53,98.7,1.76,4.19,6.7,5.1,1,25,26565.96655,0,0,0,0,1,0,1
2356,984.45,2.371191137,2,674.07,26.24,9.45,55.07,7.91,96.3,0.41,4.07,5.48,7.04,2,7,276792.4655,0,1,0,0,1,0,0
5237,1002.7,1.207103091,4,1018.61,3.87,8.65,39.66,3.63,97.44,1.38,6.03,4.36,6.75,2,41,228327.9146,1,1,0,0,0,1,1
5804,1065.79,2.161311881,4,477.23,23.03,7.35,3.46,10.25,99.9,1.07,8.39,10.0,8.99,1,5,341547.2895,1,0,1,0,0,0,1
3179,759.96,4.326870364,3,576.92,19.22,2.38,48.31,17.47,91.24,1.8,2.62,4.61,3.45,1,23,164798.1988,1,0,0,0,1,0,1
3232,678.96,1.69632144,3,359.9,11.45,5.97,6.65,4.07,86.27,1.79,3.83,8.46,8.3,1,18,306358.7502,0,0,0,0,0,0,0
3672,1634.97,3.330735187,4,873.35,53.4,9.19,15.26,19.77,91.36,1.96,5.23,7.84,6.87,2,14,428472.8809,1,0,0,0,1,0,0
2481,550.0,1.771851553,3,1039.36,0.52,8.29,8.14,7.87,96.92,1.87,5.69,8.28,5.35,1,18,69320.97968,0,1,0,1,0,0,0
154,1002.01,1.940273697,4,755.42,19.42,6.24,60.79,5.38,95.83,1.99,1.75,5.28,4.98,1,11,242087.3562,0,0,0,0,0,0,0
476,550.0,1.856152489,1,691.0,47.44,2.99,62.45,23.32,94.53,2.23,1.89,1.8,5.34,2,13,126891.0026,0,1,0,0,0,0,1
4668,1457.84,4.505308712,2,467.27,2.95,8.45,5.81,9.22,99.9,1.51,9.88,10.0,2.81,1,3,797067.4646,1,0,0,0,0,0,0
3710,1216.33,4.233364334,4,298.63,11.06,10.0,10.06,13.57,99.9,1.36,7.31,6.96,5.67,1,17,814878.8795,1,0,1,0,0,0,0
4399,1249.1,2.179147945,2,63.7,43.08,4.39,69.21,23.92,98.73,1.66,2.97,4.67,4.67,1,16,188380.4821,1,0,0,0,1,0,0
3087,550.0,2.169073686,2,125.81,40.41,4.29,75.29,38.35,82.58,2.29,2.28,8.68,5.79,1,14,28130.53883,0,0,0,0,1,0,1
1690,751.96,2.441461375,4,810.74,14.93,8.3,4.06,21.83,94.71,1.59,5.53,4.39,7.27,1,16,210986.8417,0,0,1,0,0,0,0
278,749.78,1.214083382,3,502.64,20.61,5.77,71.09,38.74,83.99,1.38,3.33,1.78,6.94,1,9,133838.7142,1,0,0,0,1,0,0
526,1412.23,4.6183379,2,827.51,35.62,8.64,55.21,52.57,87.69,1.61,2.78,1.8,5.25,1,9,319189.3256,0,0,1,0,0,0,1
5104,965.69,2.995738568,4,657.99,55.69,7.95,83.45,13.75,98.09,2.33,4.97,8.89,7.77,1,9,495897.6888,1,0,1,0,0,0,0
6157,1335.3,3.042876612,4,635.28,13.8,9.48,28.55,17.74,91.82,1.03,8.71,5.69,6.98,1,14,572143.591,1,0,0,1,0,0,1
4950,1809.96,2.46115053,6,826.48,39.12,7.23,67.94,8.12,93.36,1.37,8.07,9.0,4.93,1,21,657827.0912,1,0,0,1,0,0,1
6945,1255.55,1.601128605,4,806.02,32.51,9.15,22.98,3.7,99.9,1.37,3.09,5.59,6.06,1,12,512392.2296,1,0,1,0,0,0,0
1087,550.0,2.459170586,3,57.57,38.43,6.31,26.62,20.9,94.42,1.98,2.66,0.97,6.36,1,11,145654.911,0,0,0,0,1,0,1
6161,1523.17,2.209791231,4,1003.37,57.21,7.65,90.32,11.07,98.38,1.39,5.91,1.47,3.17,2,24,490457.0292,1,0,0,1,0,0,0
382,682.7,2.087363198,2,255.42,20.91,8.04,111.7,17.84,97.95,1.55,3.75,5.97,6.69,1,6,164935.7466,0,0,0,0,0,0,0
1099,1170.14,1.87755811,2,757.79,49.75,4.53,30.19,20.82,92.83,2.19,5.26,8.78,7.96,1,14,197479.9571,0,1,0,1,0,0,1
4273,2188.24,2.233152941,3,793.71,52.02,8.54,31.85,6.12,92.56,0.56,10.0,10.0,7.83,1,11,554451.477,1,0,0,0,0,0,0
5135,651.47,2.292384385,4,514.8,71.64,9.4,4.57,5.9,97.11,1.46,4.43,5.47,7.17,1,17,301192.8383,1,0,0,1,0,0,0
2530,550.0,1.0,3,621.03,39.89,3.21,52.95,20.42,94.63,2.02,0.56,0.29,3.88,1,7,74694.14436,0,0,0,0,1,0,1
3237,550.0,1.0,3,196.71,39.53,1.42,83.06,3.15,96.03,1.44,5.45,2.58,5.54,1,10,87667.44339,0,0,0,0,0,0,0
4775,1230.45,2.30162851,4,588.84,69.56,8.38,114.55,4.14,77.39,2.38,4.71,6.6,3.39,1,9,397091.9479,0,1,0,0,1,0,0
5182,1417.36,2.156583472,2,391.11,30.53,6.14,39.82,9.05,95.8,1.68,4.88,5.51,6.42,1,5,240467.6221,1,0,0,1,0,0,1
5071,711.07,2.233267113,3,809.8,44.44,3.94,13.09,35.83,94.07,0.78,2.04,5.28,5.72,1,18,279970.954,1,1,0,0,0,0,0
6572,891.62,2.994777105,4,453.52,55.85,7.33,40.38,1.34,94.88,1.23,2.34,3.92,2.94,1,29,287370.1636,1,1,1,0,0,0,0
918,550.0,3.206384749,3,1080.29,28.46,5.88,59.29,19.83,91.14,1.38,5.04,8.56,5.38,1,6,219430.4552,1,0,0,0,0,1,0
3032,1318.79,1.0,3,404.84,11.63,7.22,18.18,3.59,99.9,1.71,5.45,10.0,7.47,1,17,127906.5423,0,0,1,0,0,0,1
207,1158.98,1.0,3,126.54,23.96,10.0,84.29,20.01,99.9,1.36,7.03,0.8,2.54,1,8,164522.6787,0,0,0,0,0,1,1
5934,1662.03,2.189836383,3,450.05,37.76,7.58,14.68,18.11,90.32,1.77,6.38,8.52,7.75,2,36,482298.0464,1,0,0,0,0,1,0
4712,1551.81,2.056572628,3,171.86,23.05,8.45,10.07,11.65,90.13,1.45,1.87,2.58,5.51,1,17,354366.7788,0,1,1,0,0,0,0
3168,1083.87,3.084012401,2,156.66,25.99,9.39,27.67,17.99,95.43,0.91,7.3,5.83,6.74,1,19,321002.4028,0,1,0,1,0,0,0
3401,851.23,2.489114035,3,496.61,54.61,4.71,20.81,11.08,92.43,1.37,5.79,0.39,6.32,1,22,403933.0113,0,0,0,0,0,1,0
4968,1545.13,3.611388515,4,163.93,55.25,8.9,24.35,25.07,98.78,0.98,10.0,9.5,6.65,1,19,679568.774,1,0,1,0,0,0,0
6117,1022.41,4.999980758,3,504.11,46.27,8.9,39.65,2.84,93.11,2.0,3.88,0.36,4.91,1,23,486542.0495,1,0,0,0,1,0,0
4989,1215.43,2.226951959,5,114.55,25.14,8.95,33.75,12.0,92.57,2.18,5.25,2.96,4.04,1,9,441603.7678,1,1,0,0,1,0,0
3739,821.43,3.767153873,3,800.0,21.32,8.24,35.88,1.93,91.06,1.68,4.44,8.25,6.53,1,9,370102.5654,1,0,0,0,0,1,0
6026,1016.68,2.970817977,3,1288.22,29.23,5.19,58.44,11.7,88.88,0.62,4.54,2.93,5.7,1,14,548888.5891,1,0,0,0,0,1,1
1215,550.0,2.412895416,4,517.39,19.0,7.73,37.11,2.67,99.9,1.34,5.21,4.76,5.86,2,26,227613.9937,0,1,0,0,0,1,1
297,679.42,1.324548657,2,622.02,11.39,6.62,44.3,28.79,99.76,1.89,5.3,4.69,8.77,1,19,61486.69821,0,1,0,1,0,0,0
1490,1500.21,1.384003857,4,743.08,78.98,1.94,23.18,6.1,83.82,0.79,2.14,7.25,4.61,1,19,214373.7405,0,0,0,0,1,0,1
527,550.0,3.069548929,4,875.37,8.56,8.08,45.64,27.66,84.63,1.61,6.23,10.0,8.69,1,19,177724.2175,1,0,0,0,1,0,1
6134,1006.86,1.756899634,2,62.78,46.62,6.83,58.7,5.46,99.9,0.93,4.43,10.0,7.77,1,20,161962.4873,1,0,1,0,0,0,0
442,818.02,2.329951319,3,356.03,19.43,7.2,17.02,8.78,95.92,0.77,6.46,6.09,5.79,1,18,232939.9465,0,0,0,0,0,0,0
2120,587.12,1.976201942,2,786.47,24.81,3.83,41.03,25.54,92.74,1.1,3.24,8.96,6.4,1,15,82855.67298,0,0,0,1,0,0,0
3532,1233.39,2.485825649,3,1103.46,42.39,5.92,32.33,39.45,91.12,1.89,4.16,9.68,8.4,1,11,358485.656,1,0,1,0,0,0,1
3732,1842.17,2.913336189,4,630.94,56.05,10.0,19.25,13.22,94.19,1.6,5.76,2.53,7.11,1,12,507697.8447,1,0,0,1,0,0,0
3529,1486.54,3.402016145,5,590.92,26.56,6.66,31.47,3.2,93.34,1.84,8.1,5.66,10.0,1,27,668283.1176,1,1,0,1,0,0,0
1138,1146.31,1.789572781,2,564.3,55.74,2.62,50.97,18.88,88.85,1.46,0.4,6.96,5.37,1,27,76684.15494,0,0,0,0,0,0,0
4387,1155.62,2.661662202,2,464.49,52.83,8.95,49.99,16.96,95.28,1.34,7.58,9.69,9.0,1,17,235684.5044,0,0,0,0,1,0,0
536,811.98,1.582626695,1,322.37,57.14,2.85,96.55,43.08,88.89,1.45,2.88,6.11,8.36,1,19,28865.00638,0,1,1,0,0,0,0
5193,1391.84,3.450977844,3,388.21,58.39,6.8,3.62,37.51,99.9,1.97,4.81,9.48,7.26,1,20,361439.7058,0,0,0,0,1,0,0
6849,1176.34,3.44890261,2,916.2,2.57,8.56,42.31,16.69,96.33,1.43,6.87,1.27,2.55,1,23,192954.2589,1,0,0,0,0,0,0
5368,1728.37,3.703794345,2,892.69,38.83,5.11,1.28,1.26,86.4,2.05,1.5,5.06,6.62,2,19,344195.7985,1,0,0,0,0,1,0
5679,843.91,2.784203609,4,782.47,34.3,8.36,68.35,9.36,97.72,0.65,5.99,6.24,8.84,1,5,491046.6816,1,1,0,0,0,1,1
2374,930.21,2.15092336,2,566.0,40.66,4.14,34.76,26.76,94.9,1.6,5.51,5.03,6.49,1,11,187134.6322,0,0,0,0,1,0,0
3523,551.61,2.658446462,3,547.19,35.1,4.73,32.35,13.3,96.05,1.55,5.31,1.16,4.14,1,1,255872.3588,1,0,0,0,0,1,0
6657,1292.55,3.710544345,3,692.31,24.5,7.93,16.89,1.19,92.77,0.47,5.59,2.02,4.88,1,13,494645.3531,1,1,0,0,0,0,1
5604,1412.25,1.827928206,1,777.83,24.89,6.09,15.21,2.22,92.94,1.11,8.8,10.0,9.97,1,25,431491.5291,1,0,0,0,0,1,1
4441,638.38,1.465766762,4,710.83,46.29,10.0,101.86,1.33,95.93,1.59,8.61,6.79,6.33,1,21,262166.6519,1,1,0,0,0,0,1
3416,550.0,1.0,1,46.35,60.39,0.62,68.14,4.33,91.45,2.43,0.11,6.78,7.23,1,16,269887.9081,0,0,1,0,0,0,0
1836,550.0,1.0,2,389.08,18.27,5.05,42.52,22.34,99.9,1.42,3.53,8.5,5.75,1,4,56208.60556,0,0,0,0,1,0,0
3373,1520.84,1.407801731,2,69.47,32.04,5.66,47.77,28.71,91.21,2.53,3.12,5.09,3.2,1,18,166410.6223,0,0,0,0,0,0,0
2453,550.0,1.859648866,3,802.57,27.45,5.59,36.04,1.86,81.99,0.46,2.85,10.0,8.65,1,19,176268.6847,0,0,0,0,1,0,0
5259,550.0,4.2893013,5,507.76,87.84,10.0,9.2,2.76,90.45,1.07,5.47,10.0,10.0,1,11,502753.5773,1,0,0,0,0,0,1
167,626.39,1.0,4,304.24,28.35,7.64,41.71,13.39,98.33,2.08,5.32,2.11,3.9,1,24,151235.7966,0,0,0,0,0,1,0
2008,550.0,2.023009426,1,358.44,33.05,3.4,82.54,37.2,89.04,1.27,0.16,6.58,3.71,1,18,187325.0791,0,0,0,0,0,1,0
6417,1552.01,1.946009718,3,897.16,25.11,8.92,21.87,1.68,93.88,1.76,8.3,10.0,6.53,2,41,615739.7905,1,0,0,0,1,0,1
47,550.0,2.766672323,2,382.59,25.47,7.55,115.79,24.57,93.9,1.72,3.47,8.45,9.46,2,29,215962.4519,0,1,0,0,0,0,0
2201,847.5,1.768158493,3,450.23,26.28,8.92,32.08,5.01,94.68,0.75,3.17,7.75,8.01,1,17,195844.2193,0,1,0,0,0,1,0
3689,1036.74,2.751349972,5,281.27,36.4,8.78,9.12,10.75,96.11,1.35,3.95,6.95,8.12,1,10,481539.8968,1,0,0,0,0,1,0
4685,1011.88,3.487228436,5,343.21,66.43,6.08,37.02,23.36,94.08,1.47,3.59,6.83,6.21,1,14,496885.595,1,0,0,0,0,1,1
397,1074.05,1.42286577,3,599.49,36.09,6.79,13.87,31.21,96.0,1.46,5.01,7.48,7.57,1,17,159334.9473,0,0,0,1,0,0,0
1507,550.0,2.562609311,1,403.9,16.07,6.97,71.52,27.16,99.9,1.51,6.42,4.33,5.68,1,10,45714.92155,0,0,0,0,1,0,1
4295,1220.62,3.1857655,2,634.88,55.9,6.39,70.15,1.98,91.75,1.62,4.31,10.0,10.0,1,10,494261.7138,1,1,0,1,0,0,0
2612,931.48,2.706369616,2,441.0,23.97,6.56,41.32,23.8,95.42,1.96,5.83,6.17,5.95,1,10,149196.1255,0,0,1,0,0,0,0
2004,550.0,2.087067938,4,1188.94,39.14,7.04,28.98,3.71,94.29,1.4,3.83,7.82,5.26,2,31,194443.9266,0,1,0,0,0,0,0
5776,1074.82,1.715567652,3,915.9,43.43,6.33,23.2,1.09,99.9,1.86,4.67,8.34,9.54,2,31,428905.1684,1,0,0,0,0,1,1
5378,1782.12,2.33232165,2,399.94,41.62,9.15,81.16,21.9,93.12,1.11,5.5,5.4,5.32,1,16,419401.5648,1,0,0,0,0,1,0
6302,678.77,1.595301277,5,559.45,37.69,7.07,18.94,15.71,95.94,1.55,3.06,4.84,5.95,1,13,278782.1027,1,0,0,0,0,0,1
6215,1599.41,1.512261832,3,1047.22,7.56,7.25,86.6,15.78,87.05,0.73,3.94,2.09,2.67,1,16,237751.4908,0,0,1,0,0,0,0
986,550.0,1.0,3,2.0,30.77,5.96,79.16,40.47,95.87,0.76,3.03,5.44,4.82,1,22,111487.6878,0,0,0,1,0,0,1
6654,974.78,1.507927962,2,754.78,58.37,6.12,59.2,33.7,98.3,1.02,5.32,1.06,6.32,1,14,220017.1512,1,0,0,1,0,0,0
6394,1758.17,1.499267324,3,285.33,18.38,9.42,41.34,3.43,94.16,0.79,5.74,10.0,4.32,2,41,495032.9392,1,1,0,0,0,1,0
1434,740.44,1.0,3,703.92,8.61,7.58,63.47,9.82,82.58,0.36,5.88,9.09,7.44,2,38,220447.697,0,0,1,0,0,0,0
2532,550.0,1.693840617,2,84.42,18.1,5.93,106.41,13.94,95.77,1.19,3.99,6.08,2.94,2,37,105826.265,0,1,0,0,0,1,0
6518,901.77,3.841542041,3,619.22,2.35,9.15,15.86,14.98,99.9,0.91,8.27,5.61,4.96,1,9,301401.508,1,0,0,1,0,0,1
237,1073.95,3.209491202,3,663.46,36.18,7.35,59.85,15.17,94.52,1.07,6.17,7.08,6.2,1,5,330775.3341,0,0,0,0,1,0,0
2119,600.98,2.060786157,3,116.32,15.37,5.54,15.31,17.32,89.48,1.39,5.33,3.49,4.66,1,12,224866.6197,0,0,0,1,0,0,0
2286,894.95,1.344163861,2,452.22,48.4,3.33,49.25,22.48,88.41,1.46,0.57,6.86,4.03,1,17,104149.3632,0,0,0,0,0,1,0
5680,550.0,1.012144846,2,718.57,78.04,3.55,118.78,18.31,86.62,0.66,0.05,9.67,5.72,1,2,332430.7059,1,0,0,1,0,0,0
2114,550.0,1.678418426,3,680.53,21.93,6.26,85.3,5.24,93.11,0.99,4.4,0.06,3.41,1,13,14620.32686,1,0,0,0,0,0,1
1104,674.53,2.08013877,4,281.42,1.4,9.08,24.47,20.7,98.52,2.1,6.34,6.5,8.78,2,43,217026.2738,0,1,1,0,0,0,0
1782,740.05,1.138505626,2,400.04,43.7,1.48,53.38,26.24,98.08,1.48,3.62,5.27,4.1,1,19,5854.219094,0,0,0,0,1,0,0
802,1152.07,1.427601103,2,335.95,6.0,5.43,14.4,20.6,80.85,1.61,4.1,6.18,4.73,1,8,92454.17153,0,0,0,0,1,0,0
6020,550.0,3.99467456,4,243.47,65.17,7.15,68.12,18.77,97.9,2.58,6.29,8.77,8.4,2,28,246715.1389,1,0,0,0,1,0,1
6705,951.57,2.919625701,4,1060.24,44.36,4.16,49.48,16.57,94.83,1.48,4.87,7.69,6.65,1,16,764659.9276,1,0,0,0,0,0,1
3641,1752.42,2.625927668,4,555.27,23.14,8.27,48.24,27.07,92.94,2.35,5.2,8.38,5.23,2,20,481329.7949,1,1,0,1,0,0,1
2421,859.61,1.0,4,541.62,16.86,8.9,25.64,8.63,92.2,1.26,4.82,10.0,7.96,1,9,114958.2131,0,0,0,0,0,1,0
5723,1288.75,2.587117573,4,768.81,17.19,9.73,64.51,6.83,92.93,0.17,8.13,7.24,6.31,1,9,624730.5383,1,0,0,0,0,1,0
3084,1082.1,1.728196092,2,249.98,19.5,6.4,35.97,25.34,90.32,1.79,5.15,5.65,6.53,1,21,123306.3616,0,0,0,0,1,0,0
3976,1027.16,2.300659761,4,1154.71,49.78,5.84,1.11,28.55,92.96,1.2,5.23,5.67,5.58,1,13,499160.6854,1,0,0,1,0,0,0
5592,1801.97,2.18251772,3,816.78,28.16,7.3,42.65,8.29,90.67,1.82,5.21,8.11,4.64,1,14,484640.3531,1,0,0,0,1,0,0
1737,1048.72,1.872245449,3,734.51,44.31,6.11,27.38,30.34,95.32,2.06,4.94,5.27,6.51,1,13,211568.1943,0,1,0,0,0,0,0
5081,550.0,1.304654498,3,378.06,6.33,6.07,40.35,41.07,88.21,1.97,0.05,3.59,5.45,1,24,199366.6899,1,0,0,0,0,1,1
347,1258.21,1.714074971,2,186.08,29.21,6.51,59.26,18.27,88.44,1.68,2.58,4.89,5.3,1,18,168180.8527,0,0,0,0,0,1,1
3730,1423.76,1.251325454,3,356.87,33.88,9.58,28.06,20.74,92.77,1.43,7.77,9.86,5.81,1,9,367131.3661,1,0,0,0,0,0,0
3887,1036.05,2.013444751,3,577.03,44.88,5.18,58.88,12.16,95.81,2.3,4.77,4.76,6.08,1,12,265508.2441,1,0,1,0,0,0,0
5882,1659.9,4.04552027,4,839.69,32.54,9.81,30.98,3.71,89.2,0.04,8.44,7.65,7.36,2,10,932767.5541,0,0,0,0,0,0,0
6136,1003.91,4.886921341,4,489.13,22.46,9.11,15.56,13.42,97.53,1.24,5.88,7.83,9.18,1,6,693084.4985,0,1,0,1,0,0,0
4932,859.22,2.852049712,4,933.22,32.85,6.8,28.73,0.68,98.04,2.14,6.85,7.23,4.52,1,5,307951.4,1,1,0,0,1,0,0
34,755.33,1.410790541,3,645.2,41.03,7.33,118.89,25.81,91.78,2.14,2.23,2.17,3.02,1,20,1043.931448,0,1,0,0,1,0,0
2245,625.88,1.0,2,314.46,27.68,7.61,52.93,0.43,92.48,1.72,4.35,3.67,0.63,1,10,75169.08727,0,1,0,0,1,0,0
3247,550.0,3.317364317,4,290.39,63.27,9.06,14.88,15.72,99.9,0.96,6.26,10.0,10.0,1,10,385958.6291,0,0,0,0,0,1,0
4078,1075.66,1.965149506,4,526.25,16.71,9.89,47.39,3.14,89.93,1.45,7.91,8.66,8.54,1,14,454224.74,1,1,1,0,0,0,0
1468,662.79,2.085815753,2,403.94,65.46,7.45,36.21,26.34,99.09,0.48,6.12,8.18,5.29,1,7,67177.53037,0,0,0,0,1,0,1
5899,862.04,1.502217798,4,23.67,7.96,6.83,89.78,14.97,95.04,1.21,6.3,4.16,4.41,2,6,348796.9462,1,0,0,0,0,1,0
6163,1009.33,1.321191534,4,368.76,3.24,8.34,61.64,10.19,97.51,1.32,6.3,6.52,10.0,1,4,507087.9736,1,0,0,0,0,0,0
564,550.0,1.0,2,793.43,35.85,7.29,41.49,17.35,88.73,0.9,1.34,5.19,3.48,1,11,140849.1312,0,0,0,0,0,1,0
4829,2117.97,3.11077337,3,595.72,32.06,6.31,64.1,7.86,95.78,1.74,5.13,8.24,5.78,1,14,421200.9345,1,0,0,1,0,0,0
5781,1348.39,3.596131658,4,529.29,45.88,4.04,53.64,17.06,95.14,1.61,3.26,7.9,4.57,1,27,336698.3623,1,0,0,0,0,1,1
3778,913.84,1.0,4,919.24,6.08,8.21,94.23,20.77,96.85,1.74,1.42,8.05,5.74,1,17,312343.702,1,0,0,0,0,1,1
74,1113.68,1.655995692,3,911.15,7.55,10.0,74.51,16.44,87.11,1.01,7.8,3.89,3.93,2,38,313352.88,0,1,1,0,0,0,0
